,Player,Type,Date,Age,Tm,HomeAway,Opp,GS,MP,PTS,FG,FGpct,FGA,FT,FTpct,FTA,3P,3Ppct,3PA,AST,ORB,DRB,TRB,BLK,STL,TOV,+/-,GmSc,PF,3X2X,2X2X,FP
18172,James Anderson,2,2016-01-16,26.814,SAC,1,LAC,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
18173,James Anderson,2,2016-01-20,26.825,SAC,0,LAL,0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.4,0.0,0,0,2.75
18174,James Anderson,2,2016-01-21,26.827,SAC,1,ATL,0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0,0,1.25
18175,James Anderson,2,2016-01-23,26.833,SAC,1,IND,0,20.08,3.0,1.0,0.333,3.0,0.0,0.0,0.0,1.0,0.5,2.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,7.0,2.4,3.0,0,0,10.75
18176,James Anderson,2,2016-01-25,26.838,SAC,1,CHO,0,8.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0,0,1.5
18177,James Anderson,2,2016-01-26,26.841,SAC,0,POR,0,17.7,2.0,1.0,0.25,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,-2.0,2.2,2.0,0,0,11.0
18178,James Anderson,2,2016-01-28,26.847,SAC,0,NOP,0,14.85,5.0,2.0,0.5,4.0,0.0,0.0,0.0,1.0,0.333,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-12.0,3.3,0.0,0,0,8.25
18179,James Anderson,2,2016-01-30,26.852,SAC,0,MEM,0,17.75,4.0,1.0,0.333,3.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.6,1.0,0,0,5.25
18180,James Anderson,2,2016-02-01,26.858,SAC,1,MIL,0,8.63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,-0.1,0.0,0,0,2.5
18181,James Anderson,2,2016-02-03,26.863,SAC,1,CHI,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
18182,James Anderson,2,2016-02-05,26.868,SAC,0,BRK,0,15.22,8.0,4.0,0.5,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,-1.0,3.8,2.0,0,0,13.25
18183,James Anderson,2,2016-02-07,26.874,SAC,0,BOS,1,17.75,2.0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0,0,8.0
18184,Arron Afflalo,0,2015-10-28,30.036,NYK,1,MIL,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
18185,Arron Afflalo,0,2015-10-29,30.038,NYK,1,ATL,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
18186,Arron Afflalo,0,2015-10-31,30.044,NYK,1,WAS,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
18187,Arron Afflalo,0,2015-11-02,30.049,NYK,1,SAS,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
18188,Arron Afflalo,0,2015-11-04,30.055,NYK,1,CLE,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
18189,Arron Afflalo,0,2015-11-06,30.06,NYK,1,MIL,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
18190,Arron Afflalo,0,2015-11-08,30.066,NYK,1,LAL,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
18191,Arron Afflalo,0,2015-11-10,30.071,NYK,1,TOR,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
18192,Arron Afflalo,0,2015-11-11,30.074,NYK,0,CHO,1,28.43,12.0,6.0,0.462,13.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,7.8,2.0,0,0,21.0
18193,Arron Afflalo,0,2015-11-13,30.079,NYK,1,CLE,1,29.78,14.0,6.0,0.462,13.0,1.0,1.0,1.0,1.0,0.25,4.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,-2.0,9.8,3.0,0,0,24.25
18194,Arron Afflalo,0,2015-11-15,30.085,NYK,1,NOP,1,25.73,4.0,2.0,0.286,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.4,1.0,0,0,7.75
18195,Arron Afflalo,0,2015-11-17,30.09,NYK,1,CHO,1,36.08,16.0,7.0,0.467,15.0,0.0,0.0,0.0,2.0,0.4,5.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,22.0,9.9,1.0,0,0,24.75
18196,Arron Afflalo,0,2015-11-20,30.099,NYK,0,OKC,1,29.25,14.0,6.0,0.545,11.0,0.0,0.0,0.0,2.0,0.667,3.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,4.0,5.0,5.0,0,0,17.5
18197,Arron Afflalo,0,2015-11-21,30.101,NYK,0,HOU,1,35.17,16.0,6.0,0.333,18.0,0.0,0.0,2.0,4.0,0.571,7.0,3.0,0.0,6.0,6.0,0.0,0.0,1.0,12.0,7.9,0.0,0,0,29.5
18198,Arron Afflalo,0,2015-11-23,30.107,NYK,0,MIA,1,32.87,11.0,4.0,0.4,10.0,2.0,1.0,2.0,1.0,0.25,4.0,3.0,2.0,1.0,3.0,0.0,0.0,2.0,-9.0,6.2,3.0,0,0,18.75
18199,Arron Afflalo,0,2015-11-25,30.112,NYK,0,ORL,1,31.47,10.0,4.0,0.364,11.0,0.0,0.0,0.0,2.0,0.5,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.7,3.0,0,0,13.25
18200,Arron Afflalo,0,2015-11-27,30.118,NYK,1,MIA,1,19.22,4.0,2.0,0.286,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,-12.0,1.4,2.0,0,0,11.25
18201,Arron Afflalo,0,2015-11-29,30.123,NYK,1,HOU,1,41.48,31.0,13.0,0.684,19.0,3.0,0.75,4.0,2.0,0.5,4.0,3.0,1.0,6.0,7.0,0.0,1.0,1.0,-6.0,26.7,1.0,0,0,46.75
18202,Arron Afflalo,0,2015-12-02,30.132,NYK,1,PHI,1,23.08,13.0,6.0,0.6,10.0,0.0,0.0,0.0,1.0,0.25,4.0,0.0,1.0,7.0,8.0,0.0,1.0,1.0,13.0,10.0,3.0,0,0,25.0
18203,Arron Afflalo,0,2015-12-04,30.137,NYK,1,BRK,1,29.32,18.0,7.0,0.636,11.0,3.0,1.0,3.0,1.0,0.5,2.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,13.0,12.9,2.0,0,0,23.25
18204,Arron Afflalo,0,2015-12-05,30.14,NYK,0,MIL,1,32.25,13.0,6.0,0.5,12.0,1.0,0.5,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,-25.0,5.0,3.0,0,0,15.0
18205,Arron Afflalo,0,2015-12-07,30.145,NYK,1,DAL,1,29.93,6.0,2.0,0.333,6.0,2.0,1.0,2.0,0.0,0.0,2.0,4.0,0.0,6.0,6.0,0.0,0.0,0.0,-7.0,5.6,4.0,0,0,19.5
18206,Arron Afflalo,0,2015-12-09,30.151,NYK,0,UTA,1,21.63,4.0,2.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,-20.0,2.8,2.0,0,0,10.75
18207,Arron Afflalo,0,2015-12-10,30.153,NYK,0,SAC,1,32.68,14.0,6.0,0.429,14.0,2.0,1.0,2.0,0.0,0.0,6.0,2.0,0.0,4.0,4.0,1.0,1.0,2.0,-1.0,6.9,5.0,0,0,25.0
18208,Arron Afflalo,0,2015-12-12,30.159,NYK,0,POR,1,40.17,15.0,5.0,0.455,11.0,3.0,0.75,4.0,2.0,0.5,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,9.0,6.0,3.0,0,0,16.25
18209,Arron Afflalo,0,2015-12-16,30.17,NYK,1,MIN,1,33.8,29.0,9.0,0.643,14.0,8.0,0.889,9.0,3.0,0.6,5.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,13.0,22.6,1.0,0,0,35.25
18210,Arron Afflalo,0,2015-12-18,30.175,NYK,0,PHI,1,25.92,22.0,9.0,0.692,13.0,1.0,1.0,1.0,3.0,0.6,5.0,1.0,1.0,6.0,7.0,1.0,1.0,0.0,18.0,21.4,0.0,0,0,37.75
18211,Arron Afflalo,0,2015-12-19,30.178,NYK,1,CHI,1,34.1,18.0,8.0,0.571,14.0,1.0,0.5,2.0,1.0,1.0,1.0,3.0,0.0,4.0,4.0,0.0,0.0,1.0,22.0,12.5,2.0,0,0,27.5
18212,Arron Afflalo,0,2015-12-21,30.184,NYK,1,ORL,1,32.65,4.0,2.0,0.25,8.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,-12.0,1.8,2.0,0,0,14.25
18213,Arron Afflalo,0,2015-12-23,30.189,NYK,0,CLE,1,36.35,16.0,6.0,0.353,17.0,4.0,1.0,4.0,0.0,0.0,4.0,3.0,0.0,5.0,5.0,0.0,1.0,2.0,0.0,8.3,2.0,0,0,27.75
18214,Arron Afflalo,0,2015-12-26,30.197,NYK,0,ATL,1,32.17,10.0,4.0,0.4,10.0,1.0,1.0,1.0,1.0,0.25,4.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,-7.0,3.8,1.0,0,0,14.75
18215,Arron Afflalo,0,2015-12-27,30.2,NYK,0,BOS,1,33.28,4.0,2.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,-6.0,-1.1,2.0,0,0,10.5
18216,Arron Afflalo,0,2015-12-29,30.205,NYK,1,DET,1,31.23,9.0,4.0,0.444,9.0,0.0,0.0,0.0,1.0,0.5,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0.0,-5.0,8.1,1.0,0,0,22.0
18217,Arron Afflalo,0,2016-01-01,30.214,NYK,0,CHI,1,29.05,4.0,2.0,0.222,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,-34.0,-4.0,2.0,0,0,4.25
18218,Arron Afflalo,0,2016-01-03,30.219,NYK,1,ATL,1,37.08,38.0,14.0,0.824,17.0,3.0,0.75,4.0,7.0,0.875,8.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,14.0,32.2,2.0,0,0,48.5
18219,Arron Afflalo,0,2016-01-05,30.225,NYK,0,ATL,1,36.98,23.0,9.0,0.563,16.0,3.0,0.75,4.0,2.0,1.0,2.0,4.0,0.0,7.0,7.0,0.0,1.0,1.0,16.0,18.3,4.0,0,0,40.25
18220,Arron Afflalo,0,2016-01-06,30.227,NYK,0,MIA,1,40.38,9.0,4.0,0.4,10.0,0.0,0.0,0.0,1.0,0.5,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0,2.8,1.0,0,0,13.0
18221,Arron Afflalo,0,2016-01-08,30.233,NYK,0,SAS,1,40.48,8.0,3.0,0.375,8.0,0.0,0.0,0.0,2.0,0.667,3.0,4.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,7.9,2.0,0,0,22.0
18222,Arron Afflalo,0,2016-01-10,30.238,NYK,1,MIL,1,30.92,11.0,5.0,0.313,16.0,1.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,15.0,4.0,3.0,0,0,18.75
18223,Arron Afflalo,0,2016-01-12,30.244,NYK,1,BOS,1,40.57,24.0,9.0,0.5,18.0,5.0,1.0,5.0,1.0,0.5,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,8.0,16.2,1.0,0,0,29.75
18224,Arron Afflalo,0,2016-01-13,30.247,NYK,0,BRK,1,35.82,18.0,8.0,0.5,16.0,0.0,0.0,0.0,2.0,0.4,5.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,-8.0,11.1,3.0,0,0,25.75
18225,Arron Afflalo,0,2016-01-16,30.255,NYK,0,MEM,1,36.23,11.0,3.0,0.273,11.0,4.0,1.0,4.0,1.0,0.25,4.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,-8.0,6.1,2.0,0,0,22.75
18226,Arron Afflalo,0,2016-01-18,30.26,NYK,1,PHI,1,44.57,25.0,8.0,0.471,17.0,7.0,1.0,7.0,2.0,0.5,4.0,0.0,2.0,5.0,7.0,0.0,1.0,1.0,5.0,18.0,3.0,0,0,36.25
18227,Arron Afflalo,0,2016-01-20,30.266,NYK,1,UTA,1,42.7,14.0,6.0,0.545,11.0,0.0,0.0,0.0,2.0,0.667,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.1,5.0,0,0,17.5
18228,Arron Afflalo,0,2016-01-22,30.271,NYK,1,LAC,1,30.15,5.0,1.0,0.2,5.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,-28.0,2.4,3.0,0,0,10.75
18229,Arron Afflalo,0,2016-01-23,30.274,NYK,0,CHO,1,30.57,10.0,3.0,0.3,10.0,2.0,1.0,2.0,2.0,0.5,4.0,2.0,1.0,3.0,4.0,1.0,1.0,3.0,-17.0,5.1,2.0,0,0,21.5
18230,Arron Afflalo,0,2016-01-26,30.282,NYK,1,OKC,1,40.33,17.0,6.0,0.286,21.0,4.0,1.0,4.0,1.0,0.2,5.0,2.0,0.0,5.0,5.0,0.0,0.0,2.0,4.0,3.6,5.0,0,0,25.75
18231,Arron Afflalo,0,2016-01-28,30.288,NYK,0,TOR,1,38.32,20.0,7.0,0.412,17.0,3.0,1.0,3.0,3.0,1.0,3.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,-4.0,13.5,2.0,0,0,30.0
18232,Arron Afflalo,0,2016-01-29,30.29,NYK,1,PHO,1,29.17,17.0,6.0,0.462,13.0,3.0,1.0,3.0,2.0,0.333,6.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,17.0,11.9,2.0,0,0,25.25
18233,Arron Afflalo,0,2016-01-31,30.296,NYK,1,GSW,1,37.53,5.0,2.0,0.167,12.0,0.0,0.0,0.0,1.0,0.333,3.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,-13.0,-1.6,1.0,0,0,12.0
18234,Arron Afflalo,0,2016-02-02,30.301,NYK,1,BOS,1,39.75,18.0,7.0,0.438,16.0,2.0,0.5,4.0,2.0,0.4,5.0,3.0,0.0,2.0,2.0,0.0,1.0,4.0,-3.0,8.5,0.0,0,0,26.0
18235,Arron Afflalo,0,2016-02-04,30.307,NYK,0,DET,1,43.3,24.0,8.0,0.533,15.0,7.0,0.875,8.0,1.0,0.2,5.0,3.0,0.0,3.0,3.0,0.0,2.0,2.0,1.0,18.1,3.0,0,0,35.75
18236,Arron Afflalo,0,2016-02-05,30.31,NYK,1,MEM,1,41.28,14.0,4.0,0.267,15.0,4.0,1.0,4.0,2.0,0.286,7.0,2.0,0.0,5.0,5.0,0.0,0.0,1.0,-6.0,5.8,3.0,0,0,23.75
18237,Arron Afflalo,0,2016-02-07,30.315,NYK,1,DEN,1,40.03,15.0,6.0,0.75,8.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,15.1,4.0,0,0,29.5
18238,Cody Zeller,2,2015-10-28,23.063,CHO,0,MIA,0,29.98,7.0,2.0,0.5,4.0,3.0,0.75,4.0,0.0,0.0,0.0,0.0,4.0,8.0,12.0,0.0,1.0,1.0,-7.0,9.0,2.0,0,0,23.5
18239,Cody Zeller,2,2015-10-30,23.068,CHO,0,ATL,0,16.85,5.0,2.0,0.4,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,-27.0,3.1,3.0,0,0,9.5
18240,Cody Zeller,2,2015-11-01,23.074,CHO,1,ATL,0,22.82,6.0,3.0,0.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,1.0,1.0,-15.0,6.0,0.0,0,0,15.75
18241,Cody Zeller,2,2015-11-03,23.079,CHO,1,CHI,0,16.32,6.0,2.0,0.4,5.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0,0.0,1.0,1.0,18.0,6.3,0.0,0,0,15.25
18242,Cody Zeller,2,2015-11-05,23.085,CHO,0,DAL,0,18.72,11.0,4.0,0.667,6.0,3.0,0.75,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,12.0,10.4,3.0,0,0,20.75
18243,Cody Zeller,2,2015-11-07,23.09,CHO,0,SAS,0,24.4,2.0,0.0,0.0,4.0,2.0,0.5,4.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0,0.0,1.0,1.0,-38.0,0.6,2.0,0,0,11.25
18244,Cody Zeller,2,2015-11-10,23.099,CHO,0,MIN,0,24.3,14.0,5.0,0.625,8.0,4.0,0.667,6.0,0.0,0.0,0.0,1.0,3.0,3.0,6.0,0.0,2.0,1.0,23.0,12.7,4.0,0,0,26.5
18245,Cody Zeller,2,2015-11-11,23.101,CHO,1,NYK,0,25.45,12.0,2.0,0.333,6.0,8.0,0.533,15.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,1.0,0.0,0.0,-3.0,10.2,1.0,0,0,23.5
18246,Cody Zeller,2,2015-11-13,23.107,CHO,1,CHI,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
18247,Cody Zeller,2,2015-11-15,23.112,CHO,1,POR,0,21.28,1.0,0.0,0.0,4.0,1.0,0.5,2.0,0.0,0.0,2.0,2.0,3.0,3.0,6.0,2.0,0.0,1.0,7.0,2.2,1.0,0,0,15.0
18248,Cody Zeller,2,2015-11-17,23.118,CHO,0,NYK,1,18.42,6.0,3.0,0.6,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,1.0,0.0,2.0,-9.0,3.8,3.0,0,0,14.75
18249,Cody Zeller,2,2015-11-18,23.121,CHO,1,BRK,1,13.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,-6.0,0.3,3.0,0,0,8.25
18250,Cody Zeller,2,2015-11-20,23.126,CHO,1,PHI,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
18251,Cody Zeller,2,2015-11-23,23.134,CHO,1,SAC,0,28.03,12.0,4.0,0.5,8.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,1.0,1.0,16.0,8.6,4.0,0,0,21.0
18252,Cody Zeller,2,2015-11-25,23.14,CHO,1,WAS,0,21.77,11.0,5.0,0.714,7.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,11.0,7.3,3.0,0,0,20.0
18253,Cody Zeller,2,2015-11-27,23.145,CHO,1,CLE,0,15.08,7.0,1.0,0.5,2.0,5.0,0.833,6.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,-7.0,6.0,4.0,0,0,14.5
18254,Cody Zeller,2,2015-11-29,23.151,CHO,1,MIL,0,15.83,2.0,1.0,0.333,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.1,4.0,0,0,4.75
18255,Cody Zeller,2,2015-12-02,23.159,CHO,1,GSW,1,17.15,6.0,2.0,0.333,6.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,-14.0,2.5,1.0,0,0,9.25
18256,Cody Zeller,2,2015-12-05,23.167,CHO,0,CHI,1,31.87,17.0,6.0,0.6,10.0,5.0,0.714,7.0,0.0,0.0,1.0,2.0,2.0,6.0,8.0,1.0,1.0,0.0,9.0,16.3,4.0,0,0,34.0
18257,Cody Zeller,2,2015-12-07,23.173,CHO,1,DET,1,28.38,20.0,5.0,0.556,9.0,10.0,0.769,13.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,2.0,0.0,3.0,20.0,15.8,3.0,0,0,31.5
18258,Cody Zeller,2,2015-12-09,23.178,CHO,1,MIA,1,23.67,9.0,4.0,0.5,8.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,14.0,6.5,3.0,0,0,16.5
18259,Cody Zeller,2,2015-12-11,23.184,CHO,0,MEM,1,21.78,2.0,1.0,0.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,3.0,1.0,9.0,1.6,5.0,0,0,14.5
18260,Cody Zeller,2,2015-12-12,23.186,CHO,1,BOS,1,27.4,12.0,6.0,0.667,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,1.0,-24.0,8.5,3.0,0,0,19.25
18261,Cody Zeller,2,2015-12-16,23.197,CHO,0,ORL,1,23.03,11.0,3.0,1.0,3.0,5.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,-1.0,14.3,2.0,0,0,22.5
18262,Cody Zeller,2,2015-12-17,23.2,CHO,1,TOR,1,21.45,5.0,2.0,0.333,6.0,1.0,0.5,2.0,0.0,0.0,0.0,3.0,1.0,5.0,6.0,0.0,0.0,1.0,-6.0,2.1,6.0,0,0,16.5
18263,Cody Zeller,2,2015-12-19,23.205,CHO,0,WAS,1,26.1,11.0,5.0,0.556,9.0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,1.0,1.0,1.0,-6.0,9.5,3.0,0,0,23.25
18264,Cody Zeller,2,2015-12-21,23.211,CHO,0,HOU,1,26.43,10.0,5.0,0.556,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,2.0,1.0,-3.0,7.2,6.0,0,0,22.25
18265,Cody Zeller,2,2015-12-23,23.216,CHO,1,BOS,1,33.85,7.0,3.0,0.429,7.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,4.0,6.0,10.0,1.0,2.0,1.0,-16.0,9.8,2.0,0,0,28.0
18266,Cody Zeller,2,2015-12-26,23.225,CHO,1,MEM,1,27.55,8.0,3.0,0.5,6.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,2.0,2.0,1.0,26.0,8.8,3.0,0,0,23.0
18267,Cody Zeller,2,2015-12-28,23.23,CHO,1,LAL,1,33.4,16.0,8.0,0.8,10.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,7.0,8.0,0.0,0.0,1.0,10.0,13.8,2.0,0,0,28.5
18268,Cody Zeller,2,2015-12-30,23.236,CHO,1,LAC,1,28.32,12.0,4.0,0.667,6.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,8.0,1.0,3.0,1.0,-1.0,16.4,1.0,0,0,31.0
18269,Cody Zeller,2,2016-01-01,23.241,CHO,0,TOR,1,30.03,15.0,5.0,0.714,7.0,5.0,0.833,6.0,0.0,0.0,0.0,1.0,4.0,5.0,9.0,3.0,0.0,0.0,-7.0,17.6,3.0,0,0,33.75
18270,Cody Zeller,2,2016-01-02,23.244,CHO,1,OKC,1,22.82,7.0,2.0,0.4,5.0,3.0,0.75,4.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,-14.0,4.6,4.0,0,0,14.0
18271,Cody Zeller,2,2016-01-04,23.249,CHO,0,GSW,1,27.95,8.0,2.0,0.286,7.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,7.0,10.0,1.0,2.0,2.0,0.0,8.0,2.0,0,0,25.5
18272,Cody Zeller,2,2016-01-06,23.255,CHO,0,PHO,1,33.68,13.0,6.0,0.667,9.0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,3.0,8.0,11.0,1.0,3.0,1.0,7.0,13.9,5.0,0,1,35.75
18273,Cody Zeller,2,2016-01-09,23.263,CHO,0,LAC,1,33.1,6.0,2.0,0.286,7.0,2.0,0.5,4.0,0.0,0.0,0.0,0.0,3.0,10.0,13.0,1.0,0.0,2.0,-19.0,3.3,4.0,0,0,23.25
18274,Cody Zeller,2,2016-01-10,23.266,CHO,0,DEN,1,31.07,15.0,6.0,0.545,11.0,3.0,0.75,4.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,3.0,-6.0,9.3,1.0,0,0,21.0
18275,Cody Zeller,2,2016-01-13,23.274,CHO,1,ATL,1,27.12,19.0,6.0,0.6,10.0,7.0,0.875,8.0,0.0,0.0,0.0,1.0,1.0,9.0,10.0,3.0,1.0,1.0,20.0,19.4,2.0,0,1,42.0
18276,Cody Zeller,2,2016-01-15,23.279,CHO,0,NOP,1,22.88,5.0,2.0,0.286,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,8.0,0.0,0.0,1.0,4.0,2.2,3.0,0,0,16.0
18277,Cody Zeller,2,2016-01-16,23.282,CHO,1,MIL,1,23.13,6.0,2.0,0.333,6.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,-10.0,2.3,5.0,0,0,10.0
18278,Cody Zeller,2,2016-01-18,23.288,CHO,1,UTA,1,41.87,14.0,4.0,0.444,9.0,6.0,0.75,8.0,0.0,0.0,0.0,1.0,1.0,5.0,6.0,1.0,0.0,1.0,5.0,9.1,5.0,0,0,24.5
